# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sat May 23 04:18:18 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.32600 6.4000000954 2.6195216279    6.399  3.206  4.2916  4.156    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.246 -2.358 -1.561 -1.370 -1.284 -1.167 -0.900 -0.821 -0.754
0.0152 0.01508 7.32600 6.6085996628 2.6201103674    6.606  3.263  4.2985  4.141    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.387 -2.474 -1.665 -1.470 -1.383 -1.263 -0.993 -0.911 -0.844
0.0152 0.01508 7.32600 6.9157791138 2.6209034247    6.912  3.344  4.3082  4.118    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.590 -2.644 -1.818 -1.618 -1.529 -1.406 -1.129 -1.046 -0.976
0.0152 0.01508 7.32600 7.0000000000 2.6211069280    6.996  3.366  4.3107  4.112    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.645 -2.690 -1.860 -1.659 -1.569 -1.445 -1.167 -1.083 -1.013
0.0152 0.01508 7.32600 7.2045283318 2.6215784310    7.202  3.418  4.3165  4.096    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.774 -2.799 -1.958 -1.755 -1.664 -1.538 -1.256 -1.171 -1.100
0.0152 0.01508 7.32600 7.4732422829 2.6221530168    7.471  3.485  4.3234  4.073    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.942 -2.942 -2.090 -1.883 -1.790 -1.662 -1.376 -1.289 -1.217
0.0152 0.01508 7.32600 7.6900691986 2.6225831450    7.690  3.539  4.3285  4.051    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.077 -3.060 -2.199 -1.990 -1.896 -1.766 -1.477 -1.389 -1.315
0.0152 0.01508 7.32600 7.9189381599 2.6230079021    7.920  3.595  4.3334  4.027    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.218 -3.186 -2.315 -2.104 -2.009 -1.878 -1.586 -1.497 -1.422
0.0152 0.01508 7.32600 8.0000000000 2.6231516585    8.001  3.615  4.3350  4.018    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.268 -3.230 -2.357 -2.145 -2.049 -1.918 -1.625 -1.535 -1.460
0.0152 0.01508 7.32600 8.0326261520 2.6232085773    8.033  3.623  4.3357  4.015    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.287 -3.248 -2.373 -2.161 -2.065 -1.934 -1.640 -1.550 -1.475
0.0152 0.01508 7.32600 8.2729949951 2.6236120559    8.272  3.680  4.3398  3.987    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.429 -3.377 -2.494 -2.280 -2.184 -2.051 -1.755 -1.664 -1.588
0.0152 0.01508 7.32600 8.4716329575 2.6239256910    8.469  3.727  4.3428  3.962    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.546 -3.486 -2.597 -2.382 -2.285 -2.152 -1.853 -1.762 -1.685
0.0152 0.01508 7.32600 8.6566057205 2.6242029153    8.653  3.771  4.3448  3.936    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.657 -3.592 -2.698 -2.482 -2.385 -2.251 -1.951 -1.859 -1.782
0.0152 0.01508 7.32600 8.9115562439 2.6245634108    8.906  3.832  4.3468  3.895    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.809 -3.742 -2.843 -2.626 -2.528 -2.394 -2.092 -2.000 -1.922
0.0152 0.01508 7.32600 9.0000000000 2.6246829947    8.995  3.853  4.3472  3.880    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.862 -3.795 -2.894 -2.677 -2.579 -2.445 -2.143 -2.050 -1.972
0.0152 0.01508 7.32600 9.0197763443 2.6247093654    9.015  3.857  4.3473  3.877    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.873 -3.806 -2.905 -2.688 -2.590 -2.456 -2.154 -2.061 -1.983
0.0152 0.01508 7.32600 9.2510814667 2.6250081970    9.246  3.911  4.3476  3.836    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.007 -3.944 -3.040 -2.822 -2.725 -2.590 -2.288 -2.195 -2.117
0.0152 0.01508 7.32600 9.4454107285 2.6252462908    9.441  3.957  4.3466  3.795    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.122 -4.067 -3.162 -2.945 -2.848 -2.713 -2.411 -2.319 -2.240
0.0152 0.01508 7.32600 9.6241426468 2.6254555410    9.621  3.999  4.3445  3.752    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.228 -4.186 -3.282 -3.065 -2.969 -2.835 -2.534 -2.442 -2.364
0.0152 0.01508 7.32600 9.7992181778 2.6256520230    9.796  4.041  4.3414  3.706    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.333 -4.306 -3.404 -3.189 -3.093 -2.961 -2.661 -2.569 -2.492
0.0152 0.01508 7.32600 9.9964275360 2.6258638936    9.994  4.089  4.3361  3.645    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.453 -4.452 -3.556 -3.342 -3.247 -3.116 -2.820 -2.729 -2.653
0.0152 0.01508 7.32600 10.0000000000 2.6258676431    9.998  4.090  4.3359  3.643    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.456 -4.455 -3.559 -3.345 -3.250 -3.120 -2.823 -2.732 -2.656
0.0152 0.01508 7.32600 10.1574935913 2.6260299329   10.156  4.128  4.3301  3.589    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.551 -4.576 -3.687 -3.475 -3.382 -3.253 -2.959 -2.870 -2.795
0.0152 0.01508 7.32600 10.3176355362 2.6261891230   10.317  4.168  4.3227  3.527    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.649 -4.706 -3.826 -3.616 -3.525 -3.398 -3.109 -3.021 -2.947
0.0152 0.01508 7.32600 10.4591960907 2.6263251841   10.459  4.203  4.3144  3.464    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.738 -4.831 -3.961 -3.754 -3.665 -3.541 -3.256 -3.171 -3.098
0.0152 0.01508 7.32600 10.5867977142 2.6264442495   10.587  4.237  4.3065  3.403    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.824 -4.953 -4.090 -3.886 -3.800 -3.679 -3.398 -3.315 -3.243
0.0152 0.01508 7.32600 10.6872253418 2.6265356630   10.688  4.266  4.3019  3.361    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.894 -5.045 -4.187 -3.985 -3.900 -3.780 -3.502 -3.419 -3.348
0.0152 0.01508 7.32600 10.7366619110 2.6265799405   10.737  4.286  4.3110  3.379    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.945 -5.062 -4.189 -3.984 -3.897 -3.774 -3.491 -3.406 -3.333
0.0152 0.01508 7.32600 10.7625627518 2.6266029518   10.763  4.301  4.3216  3.408    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.982 -5.059 -4.170 -3.961 -3.871 -3.745 -3.455 -3.368 -3.293
0.0152 0.01508 7.32600 10.7693691254 2.6266089778   10.770  4.311  4.3315  3.437    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.008 -5.048 -4.145 -3.932 -3.840 -3.711 -3.415 -3.326 -3.249
0.0152 0.01508 7.32600 10.7733268738 2.6266124777   10.774  4.327  4.3432  3.468    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.047 -5.043 -4.122 -3.906 -3.811 -3.679 -3.376 -3.284 -3.205
0.0152 0.01508 7.32600 10.7751102448 2.6266140538   10.776  4.342  4.3524  3.490    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.085 -5.046 -4.112 -3.892 -3.796 -3.661 -3.353 -3.259 -3.178
0.0152 0.01508 7.32600 10.7760410309 2.6266148761   10.777  4.351  4.3580  3.503    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.108 -5.049 -4.107 -3.885 -3.787 -3.651 -3.340 -3.244 -3.162
0.0152 0.01508 7.32600 10.7764616013 2.6266152477   10.777  4.340  4.3542  3.499    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.081 -5.034 -4.098 -3.878 -3.781 -3.645 -3.336 -3.242 -3.161
0.0152 0.01508 7.32600 10.7771406174 2.6266158474   10.778  4.321  4.3447  3.481    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.032 -5.020 -4.099 -3.881 -3.786 -3.654 -3.350 -3.257 -3.178
0.0152 0.01508 7.32600 10.7775945663 2.6266162484   10.778  4.308  4.3354  3.456    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.000 -5.024 -4.116 -3.902 -3.809 -3.679 -3.380 -3.290 -3.213
0.0152 0.01508 7.32600 10.7780761719 2.6266166737   10.779  4.301  4.3229  3.413    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.983 -5.055 -4.165 -3.955 -3.865 -3.739 -3.448 -3.361 -3.286
0.0152 0.01508 7.32600 10.7784967422 2.6266170450   10.779  4.302  4.3104  3.362    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.984 -5.106 -4.233 -4.028 -3.941 -3.819 -3.535 -3.451 -3.378
0.0152 0.01508 7.32600 10.7788858414 2.6266173886   10.780  4.305  4.2980  3.309    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.993 -5.164 -4.308 -4.108 -4.024 -3.906 -3.630 -3.548 -3.478
0.0152 0.01508 7.32600 10.7793436050 2.6266177927   10.780  4.311  4.2827  3.242    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.008 -5.238 -4.405 -4.210 -4.131 -4.017 -3.750 -3.672 -3.605
0.0152 0.01508 7.32600 10.7796907425 2.6266180992   10.780  4.316  4.2705  3.189    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.019 -5.297 -4.482 -4.292 -4.216 -4.106 -3.847 -3.772 -3.707
0.0152 0.01508 7.32600 10.7800245285 2.6266183938   10.781  4.320  4.2583  3.136    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.030 -5.354 -4.557 -4.372 -4.300 -4.195 -3.943 -3.871 -3.808
0.0152 0.01508 7.32600 10.7803449631 2.6266186766   10.781  4.323  4.2461  3.084    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.038 -5.409 -4.631 -4.451 -4.382 -4.281 -4.037 -3.968 -3.907
0.0152 0.01508 7.32600 10.7806520462 2.6266189477   10.781  4.326  4.2339  3.032    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.045 -5.461 -4.703 -4.528 -4.462 -4.366 -4.130 -4.064 -4.005
0.0152 0.01508 7.32600 10.7809467316 2.6266192077   10.782  4.328  4.2218  2.982    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.051 -5.512 -4.773 -4.603 -4.542 -4.450 -4.221 -4.158 -4.101
0.0152 0.01508 7.32600 10.7812299728 2.6266194577   10.782  4.330  4.2097  2.932    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.054 -5.562 -4.841 -4.677 -4.619 -4.532 -4.311 -4.251 -4.196
0.0152 0.01508 7.32600 10.7814998627 2.6266196958   10.782  4.331  4.1976  2.882    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.056 -5.609 -4.907 -4.749 -4.695 -4.612 -4.399 -4.342 -4.289
0.0152 0.01508 7.32600 10.7817592621 2.6266199247   10.782  4.331  4.1854  2.833    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.057 -5.654 -4.972 -4.820 -4.770 -4.692 -4.487 -4.433 -4.382
0.0152 0.01508 7.32600 10.7820062637 2.6266201427   10.783  4.331  4.1732  2.785    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.057 -5.697 -5.035 -4.889 -4.843 -4.769 -4.573 -4.521 -4.473
0.0152 0.01508 7.32600 10.7822999954 2.6266204018   10.783  4.330  4.1581  2.725    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.055 -5.747 -5.112 -4.973 -4.932 -4.864 -4.678 -4.631 -4.585
0.0152 0.01508 7.32600 10.7825231552 2.6266205987   10.783  4.329  4.1459  2.678    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.052 -5.785 -5.172 -5.039 -5.002 -4.939 -4.761 -4.717 -4.673
0.0152 0.01508 7.32600 10.7827348709 2.6266207855   10.783  4.327  4.1338  2.631    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.048 -5.820 -5.230 -5.103 -5.070 -5.012 -4.843 -4.802 -4.760
0.0152 0.01508 7.32600 10.7829380035 2.6266209647   10.784  4.326  4.1216  2.584    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.044 -5.854 -5.288 -5.167 -5.137 -5.084 -4.925 -4.887 -4.847
0.0152 0.01508 7.32600 10.7831306458 2.6266211346   10.784  4.324  4.1096  2.537    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.039 -5.885 -5.344 -5.229 -5.203 -5.155 -5.005 -4.970 -4.933
0.0152 0.01508 7.32600 10.7833137512 2.6266212961   10.784  4.321  4.0975  2.491    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.033 -5.912 -5.399 -5.290 -5.268 -5.224 -5.084 -5.052 -5.017
0.0152 0.01508 7.32600 10.7834882736 2.6266214501   10.784  4.319  4.0854  2.445    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.027 -5.934 -5.453 -5.350 -5.330 -5.291 -5.161 -5.133 -5.099
0.0152 0.01508 7.32600 10.7836551666 2.6266215973   10.784  4.316  4.0732  2.399    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.021 -5.957 -5.501 -5.406 -5.391 -5.358 -5.238 -5.213 -5.182
0.0152 0.01508 7.32600 10.7838144302 2.6266217377   10.785  4.313  4.0611  2.354    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.014 -5.978 -5.547 -5.459 -5.450 -5.422 -5.312 -5.292 -5.263
0.0152 0.01508 7.32600 10.7839660645 2.6266218715   10.785  4.311  4.0491  2.309    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.006 -5.992 -5.593 -5.512 -5.507 -5.484 -5.386 -5.369 -5.343
0.0152 0.01508 7.32600 10.7841100693 2.6266219985   10.785  4.307  4.0370  2.263    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.998 -6.002 -5.637 -5.564 -5.562 -5.545 -5.458 -5.446 -5.421
0.0152 0.01508 7.32600 10.7842454910 2.6266221179   10.785  4.304  4.0250  2.219    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.990 -6.008 -5.680 -5.613 -5.614 -5.603 -5.528 -5.520 -5.498
0.0152 0.01508 7.32600 10.7843761444 2.6266222331   10.785  4.301  4.0129  2.174    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.981 -6.010 -5.721 -5.661 -5.666 -5.660 -5.599 -5.595 -5.575
0.0152 0.01508 7.32600 10.7845010757 2.6266223433   10.785  4.297  4.0008  2.129    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.972 -6.009 -5.761 -5.708 -5.716 -5.715 -5.668 -5.668 -5.651
0.0152 0.01508 7.32600 10.7846183777 2.6266224467   10.785  4.293  3.9889  2.085    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.963 -6.004 -5.798 -5.751 -5.763 -5.768 -5.736 -5.740 -5.725
0.0152 0.01508 7.32600 10.7847585678 2.6266225703   10.786  4.289  3.9737  2.029    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.951 -5.993 -5.842 -5.804 -5.820 -5.832 -5.820 -5.831 -5.819
0.0152 0.01508 7.32600 10.7848644257 2.6266226637   10.786  4.285  3.9617  1.985    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.942 -5.979 -5.875 -5.844 -5.862 -5.881 -5.886 -5.902 -5.894
0.0152 0.01508 7.32600 10.7849674225 2.6266227545   10.786  4.281  3.9497  1.941    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.932 -5.961 -5.899 -5.880 -5.903 -5.929 -5.952 -5.973 -5.969
0.0152 0.01508 7.32600 10.7850637436 2.6266228394   10.786  4.276  3.9378  1.898    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.921 -5.936 -5.920 -5.912 -5.940 -5.975 -6.016 -6.044 -6.044
0.0152 0.01508 7.32600 10.7851572037 2.6266229218   10.786  4.272  3.9258  1.854    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.910 -5.901 -5.933 -5.939 -5.975 -6.018 -6.079 -6.114 -6.119
0.0152 0.01508 7.32600 10.7852468491 2.6266230009   10.786  4.268  3.9138  1.810    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.899 -5.856 -5.934 -5.959 -6.005 -6.059 -6.142 -6.185 -6.194
0.0152 0.01508 7.32600 10.7853536606 2.6266230951   10.786  4.262  3.8988  1.756    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.885 -5.788 -5.921 -5.974 -6.037 -6.107 -6.218 -6.275 -6.288
0.0152 0.01508 7.32600 10.7854337692 2.6266231657   10.786  4.257  3.8868  1.713    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.873 -5.724 -5.895 -5.977 -6.057 -6.143 -6.278 -6.347 -6.365
0.0152 0.01508 7.32600 10.7855110168 2.6266232338   10.786  4.252  3.8749  1.670    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.861 -5.656 -5.856 -5.973 -6.073 -6.177 -6.337 -6.421 -6.441
