ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,BV_0,V_0,MV,Mass
122.87559831294033,-48.978130518050705,173.43197379118087,226.341297567534,13.08848589674336,13.318674997802956,12.588513286254711,-0.2301891010595955,0.730161711548245,-0.2901891010595959,13.132674997802956,5.012674997802957,0.954020739160658
122.4216002524422,-49.12065927351617,674.304229000452,227.42262823961116,14.199954602881895,14.285311001562096,13.699981992393251,-0.0853563986802008,0.585329009168845,-0.14535639868020003,14.099311001562096,5.979311001562097,0.7660590570089632
122.83621825940688,-48.99450732785699,219.5595481000662,231.80073045478517,15.617461167838597,15.278002406689,15.117488557349953,0.3394587611495971,0.160513849339047,0.27945876114959844,15.092002406689,6.9720024066890005,0.6809712222838
122.44510377309,-49.12213366956522,654.1480928343572,239.43532294058025,12.570231068032124,12.852844244912845,12.07025845754348,-0.2826131768807212,0.7825857873693653,-0.34261317688072346,12.666844244912845,4.546844244912846,1.11700564285063
122.49399013885784,-49.10847414839861,601.3710734692552,241.4920732679725,13.684629353826924,13.896513307213766,13.184656743338277,-0.2118839533868417,0.7118565638754895,-0.2718839533868408,13.710513307213766,5.590513307213767,0.8161275062330784
122.20306003778254,-49.19957041599041,921.6097402848084,243.26721758911097,16.043418940430286,16.262925025303858,15.54344632994164,-0.2195060848735721,0.7194786953622181,-0.2795060848735734,16.076925025303858,7.956925025303859,0.593828886639657
122.34864305478357,-49.17958270280992,777.9875945949731,277.3581159358916,8.65197581402318,8.476449033131995,8.152003203534534,0.1755267808911842,0.3244458295974617,0.11552678089118262,8.290449033131996,0.17044903313199633,4.620051845838916
122.4625836475489,-49.14193408139538,651.3036839875696,274.03701666103706,13.10688196601878,13.335574277994915,12.606909355530131,-0.2286923119761361,0.7286649224647839,-0.2886923119761349,13.149574277994915,5.029574277994916,0.9499879563875769
122.16763997109564,-49.23549811293573,976.5538683600904,277.7145362346506,12.395097442290052,12.34889739019419,11.895124831801407,0.0462000520958607,0.4537725583927834,-0.013799947904138757,12.16289739019419,4.042897390194192,1.3374823917900411
122.21338111232176,-49.22952388888145,931.6504523355992,288.78357185828133,9.157974444925356,8.863025403605096,8.65800183443671,0.29494904132026,0.2050235691683859,0.23494904132025823,8.677025403605096,0.5570254036050972,3.8820424112993597
122.5764820991262,-49.11283732920828,530.1430144381166,282.633764634447,11.72552474710132,11.941179362938255,11.225552136612675,-0.2156546158369359,0.7156272263255801,-0.2756546158369385,11.755179362938255,3.6351793629382563,1.4588490304581652
122.45383415449623,-49.160288508104635,671.0725881855684,295.50353103049514,10.82348137773116,10.884428414747466,10.323508767242512,-0.0609470370163069,0.5609196475049547,-0.12094703701630828,10.698428414747466,2.578428414747467,1.8107857926262665
122.62750170234672,-49.109847982464494,482.40688092553296,300.31578159836937,9.533954674884855,9.305391104670786,9.03398206439621,0.2285635702140691,0.2714090402745768,0.1685635702140677,9.119391104670786,0.9993911046707868,3.081096011592584
122.35848952542436,-49.19858387817067,781.4510888000403,307.6181531924387,9.130994041345588,8.776161388821203,8.631021430856944,0.3548326525243848,0.1451399579642593,0.2948326525243819,8.590161388821203,0.47016138882120373,4.047873712250429
122.40283380905667,-49.193954894524715,738.6706260490943,320.0579911647228,8.946760526608784,8.626229299580386,8.446787916120138,0.3205312270283986,0.1794413834602473,0.26053122702839976,8.440229299580386,0.3202292995803866,4.334107700801081
122.46542013424636,-49.185874149931294,677.2928333336271,335.53347335415276,8.829613300657353,8.56681097329843,8.329640690168707,0.2628023273589228,0.2371702831297231,0.20280232735892317,8.38081097329843,0.2608109732984314,4.447542687339358
122.86174151773147,-49.05571177084276,236.82164883263627,326.56978096649635,14.281490787384117,14.337509722680986,13.781518176895467,-0.0560189352968691,0.5559915457855187,-0.11601893529686935,14.151509722680986,6.031509722680987,0.7615848809130583
122.78132105248834,-49.08059463202324,325.28106990904473,326.08950738663555,15.063489944746593,15.109192831768365,14.563517334257948,-0.0457028870217719,0.5456754975104161,-0.1057028870217742,14.923192831768365,6.803192831768365,0.6954406144198544
122.62231398598726,-49.13390947569096,502.7580509633147,331.0838134159102,13.346557446912918,13.4672512991208,12.846584836424272,-0.1206938522078822,0.6206664626965281,-0.18069385220788203,13.2812512991208,5.161251299120801,0.9185650308916271
122.7029865556255,-49.11429684635696,417.59872666044646,338.6882304368386,10.12677508379678,10.172997656251876,9.626802473308134,-0.0462225724550968,0.5461951829437428,-0.10622257245509928,9.986997656251877,1.8669976562518773,2.272456463066646
122.84377591409144,-49.073775579559445,264.7955421432949,343.5731906112436,13.00279328539139,13.043703024777084,12.502820674902743,-0.0409097393856949,0.5408823498743409,-0.10090973938569417,12.857703024777084,4.737703024777085,1.0342904063428813
122.44862755678348,-49.19287512456452,696.898252896257,338.00810762813063,14.533591833163904,14.77531026745129,14.03361922267526,-0.241718434287387,0.7416910447760312,-0.3017184342873867,14.58931026745129,6.4693102674512915,0.7240591199327465
122.2093563426982,-49.27110167247084,962.0696244443426,344.22258612698334,11.14652087449486,11.282931248637285,10.646548264006212,-0.1364103741424251,0.6363829846310729,-0.19641037414242404,11.096931248637285,2.9769312486372854,1.6115343756813574
