ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,V_0,B_0,R_0,B-V_0,V-R_0,SS_Blue_0,SS_Green_0,SS_Red_0,SS_BG_0
122.05994128967164,-49.119950733669995,999.1417596092084,73.48258133186548,14.459185745140804,14.625058313502947,13.959213134652156,-0.1658725683621433,0.6658451788507911,14.439058313502947,14.213185745140803,13.819713134652156,-0.2258725683621433,0.6193451788507911,14.365485463208953,14.464869393288296,13.963582170422313,-0.09938393007934287
122.14896285392987,-49.09739680863686,904.4972050415568,80.00009978979567,13.633614225839391,13.994263514359467,13.133641615350744,-0.3606492885200758,0.8606218990087235,13.808263514359467,13.38761422583939,12.994141615350744,-0.42064928852007577,0.8141218990087236,13.662623277607038,13.847708964555872,13.176965995152488,-0.18508568694883465
122.41887203673312,-49.01661720110851,609.3288664223302,83.4654177585358,13.001572863035712,13.239515163585212,12.501600252547066,-0.2379423005495002,0.7379149110381462,13.053515163585212,12.755572863035711,12.362100252547066,-0.2979423005495002,0.6914149110381462,12.953276512381896,13.084371124623678,12.520383234754695,-0.13109461224178176
122.46643827452334,-49.00692761016382,560.2196449939015,90.4320191753597,10.722374364505663,10.541436016922065,10.22240175401702,0.1809383475835986,0.3190342629050455,10.355436016922065,10.476374364505663,10.08290175401702,0.12093834758359862,0.2725342629050455,10.410183205527996,10.356970332591212,10.157408606598027,0.05321287293678445
122.09275639709574,-49.12170983836913,970.7224364534644,89.72340538768205,15.886275872754196,15.85042088875966,15.386303262265551,0.0358549839945361,0.464117626494108,15.66442088875966,15.640275872754195,15.246803262265551,-0.0241450160054639,0.417617626494108,15.665487232837638,15.676111039880041,15.350326787564372,-0.0106238070424034
122.01660989847012,-49.156002835459375,1061.2581186185705,104.84942345690872,10.631560538414169,10.59367839345993,10.131587927925525,0.0378821449542385,0.4620904655344056,10.40767839345993,10.385560538414168,9.992087927925525,-0.022117855045761498,0.4155904655344056,10.409494787092997,10.419226643313133,10.095206021032405,-0.009731856220135171
122.82481933032724,-48.90339847848495,170.07218627384455,102.14997903621042,12.258471698748636,12.490452399238164,11.75849908825999,-0.2319807004895278,0.7319533109781737,12.304452399238164,12.012471698748636,11.61899908825999,-0.2919807004895278,0.6854533109781737,12.206419540057038,12.33489104827243,11.776089750455624,-0.12847150821539266
122.30846534797634,-49.067500414273766,741.6372855752984,106.41241793394018,11.299188248789306,11.372883088791472,10.799215638300662,-0.0736948400021653,0.5736674504908095,11.186883088791472,11.053188248789306,10.659715638300662,-0.1336948400021653,0.5271674504908095,11.14741599799067,11.206241727591623,10.785149128398825,-0.05882572960095267
122.85879514544004,-48.89523654936924,134.13557457392125,105.62676684451414,13.474426652324912,13.971730540043351,12.974454041836266,-0.4973038877184397,0.9972764982070856,13.785730540043351,13.228426652324911,12.834954041836266,-0.5573038877184397,0.9507764982070857,13.589528101587527,13.834741812183642,13.045109341477682,-0.24521371059611496
122.67643219092682,-48.95699903693436,338.6964131681644,111.76802707656722,9.837635423632095,9.56061029147152,9.337662813143451,0.2770251321605759,0.2229474783280682,9.37461029147152,9.591635423632095,9.198162813143451,0.2170251321605759,0.1764474783280682,9.464909590370931,9.369418532220278,9.253452308809065,0.09549105815065317
122.4353658267002,-49.02679708669172,601.0766852317394,104.45920806478568,14.728022973574426,15.199445100616956,14.228050363085782,-0.4714221270425298,0.971394737531174,15.013445100616956,14.482022973574425,14.088550363085782,-0.5314221270425298,0.924894737531174,14.826818913611218,15.060644649509932,14.293529310592016,-0.23382573589871392
122.10770341373804,-49.128803114910106,961.8211207789956,105.77632074988544,14.779423736044734,15.176636109915806,14.279451125556088,-0.3972123738710724,0.8971849843597184,14.990636109915807,14.533423736044734,14.139951125556088,-0.4572123738710724,0.8506849843597184,14.83146753158351,15.032640976086782,14.330088122428032,-0.20117344450327224
122.41269139471945,-49.036610393131625,627.8449266263327,108.27630279040476,13.168308883814756,13.483968882776326,12.66833627332611,-0.3156599989615696,0.8156326094502155,13.297968882776326,12.922308883814756,12.52883627332611,-0.3756599989615696,0.7691326094502156,13.168974683160544,13.334265082703636,12.702662795216153,-0.16529039954309255
122.456438696026,-49.03035132785298,584.4151967865134,118.31177870111824,9.257707846181042,9.746839461215313,8.757735235692396,-0.489131615034271,0.989104225522917,9.560839461215313,9.011707846181041,8.618235235692396,-0.549131615034271,0.942604225522917,9.367660763652632,9.609278674267712,8.82675608079698,-0.24161791061507998
122.53534809852412,-49.01224604586547,501.64988811593986,127.12876284873762,9.790806295036122,9.610407620112875,9.290833684547476,0.1803986749232464,0.3195739355653995,9.424407620112875,9.544806295036121,9.151333684547476,0.12039867492324641,0.2730739355653995,9.478955129834477,9.425979712868248,9.225948471660555,0.05297541696622865
