x,y,raw_flux,Red,R_mag
904.5067088057276,79.9027891146893,3715.3906826191946,13.233041615350745,13.133641615350745
770.33833094037,79.1481350127968,693.1067710994482,15.05605248052667,14.956652480526671
994.7254811392962,82.63200612648113,3350.4747079303443,13.345286974768266,13.245886974768267
609.4740800179857,83.52970769802187,6649.990620779764,12.601000252547065,12.501600252547066
662.1232976881435,81.94092911776535,308.669018003068,15.934320233762422,15.834920233762423
700.8519976324695,86.42499051397866,13184.020027615386,11.85793319926474,11.758533199264741
838.5881584009613,87.16978081421743,7745.107261988373,12.435484242768982,12.336084242768983
984.1014750294925,82.00136325755827,303.2984301342226,15.953377428426274,15.853977428426274
317.16210632629065,83.43019878681031,1339.6902367230832,14.340541853547434,14.241141853547434
475.67951045570834,84.74169617968407,5026.242083715957,12.904944329217122,12.805544329217122
275.2861197196463,85.4681886807873,1721.7208179989902,14.06814600766506,13.968746007665061
509.3971601466696,84.91133211330207,2523.582895478013,13.653008896592848,13.553608896592849
560.0926604191078,90.45510250612695,54262.57913148885,10.321801754017018,10.22240175401702
948.5272861943691,85.42701204965927,87.13094248461663,17.30762180504877,17.20822180504877
306.074544455155,86.65460004338695,1085.2320656845147,14.56924629069325,14.469846290693251
528.0261625788548,87.08090590255752,281.1354427428561,16.035763833070067,15.936363833070068
740.7703169218246,87.90541696864203,2112.943294384352,13.845833229638261,13.746433229638262
852.0924059167021,88.8764780888058,1925.3593026999424,13.946773365290216,13.847373365290217
922.9663213439869,85.87079573226447,272.3781873100563,16.070122021213525,15.970722021213525
1043.8634095231862,88.2687096396085,2983.815858423502,13.471122789931599,13.3717227899316
490.9756499454951,89.82322165695959,5645.241075204023,12.77884660239072,12.67944660239072
879.0060828047514,88.92314394667703,1009.7382946828191,14.647530766110936,14.548130766110937
1072.4596441760314,91.1436812095368,15216.546138676717,11.702262616515236,11.602862616515237
11.698185850049681,88.10829831991836,237.64513165510758,16.2182305298153,16.118830529815302
39.84677057968599,89.69719565179406,337.06946814789774,15.838754295021788,15.739354295021789
642.5371623591554,89.30716603622228,88.02901606907966,17.296488215414122,17.197088215414123
822.7207974288448,89.6501241053843,268.06935306900436,16.08743491881508,15.988034918815082
970.915286030009,89.79637510160026,466.5947295473112,15.48570326226555,15.386303262265551
127.9764183659312,92.8906253283912,6004.020776406496,12.711947368438606,12.612547368438607
137.69722725069457,93.27635428579654,2472.3006469650004,13.675299628200495,13.575899628200496
722.5805846829577,91.77534235094652,453.38966562330603,15.516873792535698,15.417473792535699
795.1244047442755,91.45539686200758,807.1329846278202,14.89069009515117,14.79129009515117
206.695528463001,94.41043065481053,2418.6343002813364,13.699127315464567,13.599727315464568
517.4231347788993,92.44980513542939,438.93640178842173,15.552048836561195,15.452648836561195
782.886099918046,101.86022175376306,5980.86034131509,12.716143681101538,12.61674368110154
114.53409112064004,96.4643744396219,471.2711331087229,15.474875737913248,15.375475737913249
935.4181352186797,97.22130299785515,851.7543977665347,14.832266872999142,14.732866872999143
1061.1046162996251,104.82126565282641,58996.46128059812,10.230987927925522,10.131587927925523
169.7612987428133,102.28966807974867,13184.43424170572,11.85789908825999,11.75849908825999
667.3505687482033,98.43913362106534,83.26288646829535,17.356924178305945,17.257524178305946
1009.8978514974775,102.35309768169056,7355.0823355928005,12.491583987600096,12.392183987600097
907.1762136049658,100.75683536540707,1987.7150995460956,13.912167492419186,13.812767492419187
493.7669600975075,106.8113810662324,5917.054531005213,12.72778890519254,12.62838890519254
573.5663057966275,103.33668975959004,2567.119832523872,13.63443747971039,13.535037479710391
380.5878103393135,101.89067813227446,215.97631132450684,16.322037535589907,16.222637535589907
546.4457680110354,103.15438590733733,154.01004945687333,16.689180183658504,16.589780183658505
601.1062319554189,104.33305630737799,1355.9416110967736,14.32745036308578,14.228050363085782
741.656977128379,106.41787837900469,31898.83913512434,10.898615638300662,10.799215638300662
793.7618891839372,102.57035982676908,579.7134984963584,15.250019302130847,15.150619302130847
26.109776509144663,104.98948999797453,904.6031814699679,14.766907557429182,14.667507557429182
134.09495317447968,105.66400651923408,4302.090251997884,13.073854041836265,12.974454041836266
473.3342467782137,104.37447289947154,821.237596020801,14.871880776896427,14.772480776896428
588.59803039708,103.0954970390987,1400.8174917305619,14.292098944325511,14.192698944325512
