ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,B-V_0,V_0,V-R_0
122.72327833924594,-48.531015703625165,17.766653387056245,148.19686002293156,16.315778932988586,14.613027938328337,14.748793688863568,1.7027509946602493,-0.1357657505352314,1.6327509946602492,14.396027938328336,-0.08676575053523142
122.3132626506678,-48.66206086565453,474.9956493539089,151.45244663155717,11.881910384064636,11.206876704103006,11.037954869312076,0.6750336799616292,0.1689218347909307,0.6050336799616292,10.989876704103006,0.2179218347909307
122.41113887279016,-48.636343113872655,369.5441703050959,158.05187344244757,11.44679805443182,10.386119225021272,10.03674593435714,1.0606788294105485,0.3493732906641309,0.9906788294105484,10.169119225021271,0.3983732906641309
122.33126695039408,-48.6559221486538,454.6892286496414,150.72080161158937,13.486628383607584,12.706740078688144,12.351483905261142,0.7798883049194405,0.3552561734270014,0.7098883049194404,12.489740078688143,0.4042561734270014
122.42166554337004,-48.62794337554232,354.54540327802664,151.03679927582417,11.559483219100963,10.462684207344758,10.116974614299597,1.0967990117562056,0.3457095930451608,1.0267990117562056,10.245684207344757,0.3947095930451608
121.88292829717425,-48.79562561748008,951.3284179817286,152.5048906723465,15.349313100385698,14.614661666132308,14.464707514398013,0.7346514342533901,0.1499541517342955,0.66465143425339,14.397661666132308,0.19895415173429548
122.22886067881946,-48.69245555926313,571.205743265308,157.18097929940654,12.068083727547108,11.37942398959519,11.327781968257469,0.6886597379519177,0.051642021337722,0.6186597379519176,11.16242398959519,0.10064202133772199
122.13239032716372,-48.72369984019486,678.8606200383242,159.07603313543822,13.943771431681078,13.166097962884312,12.967093187873864,0.7776734687967668,0.1990047750104473,0.7076734687967667,12.949097962884311,0.2480047750104473
122.64717232540282,-48.56135040899349,106.63191572174522,156.82184747784925,14.649260631490105,13.956524519231314,13.530074060889635,0.6927361122587907,0.4264504583416784,0.6227361122587907,13.739524519231313,0.4754504583416784
121.99991076976688,-48.76416298410747,825.0453736354868,158.57674034899867,14.039787483026547,13.320001150190247,13.01525958130397,0.7197863328362999,0.3047415688862767,0.6497863328362998,13.103001150190247,0.35374156888627667
121.96385507722084,-48.77870320472128,867.0754462388078,163.34931487548397,14.356677838766188,13.873653802962115,13.624418461455493,0.4830240358040729,0.2492353415066226,0.4130240358040729,13.656653802962115,0.29823534150662256
122.52108443398376,-48.60497350110566,249.43457323326712,162.24720097975447,14.19512562198073,13.61274601087142,13.44552552537424,0.5823796111093085,0.1672204854971806,0.5123796111093084,13.39574601087142,0.2162204854971806
122.50532160120528,-48.61069222513065,267.45211239622677,163.30908191744163,15.031778645302738,14.461821854287365,14.662549599282595,0.5699567910153736,-0.2007277449952305,0.49995679101537355,14.244821854287364,-0.1517277449952305
122.45690077206176,-48.62732093112988,322.1785034296775,165.311135849856,14.84501346902594,14.070644813500335,13.7498503069809,0.7743686555256044,0.3207945065194355,0.7043686555256043,13.853644813500335,0.36979450651943546
122.3339971239361,-48.67435704391724,464.1442235348517,177.21060603283087,11.57426563559661,10.56820445694195,10.264329818699895,1.0060611786546598,0.3038746382420552,0.9360611786546598,10.35120445694195,0.35287463824205517
122.0910347122559,-48.741519860928406,727.839844876389,166.02640870289468,14.706943629767045,13.910377601646625,14.191567707086538,0.7965660281204201,-0.2811901054399133,0.72656602812042,13.693377601646624,-0.2321901054399133
122.06371416716824,-48.74965227950789,757.8495092622076,165.62768017837277,13.47508418228145,12.66297708003836,12.442816995295866,0.8121071022430897,0.2201600847424938,0.7421071022430896,12.44597708003836,0.26916008474249375
122.44201873291397,-48.63403907970021,340.0389734190999,168.1410629586409,14.938093439023834,13.72137204234198,13.56326852446319,1.216721396681855,0.1581035178787893,1.146721396681855,13.504372042341979,0.20710351787878928
122.17392770999236,-48.716834258853105,636.758696703948,167.29769616962835,12.198925728253627,11.43216211170184,11.397419960148392,0.7667636165517866,0.0347421515534485,0.6967636165517865,11.21516211170184,0.0837421515534485
122.143163153685,-48.7267998923543,671.0836031442279,167.91797472774886,13.892733381052434,13.12834037064569,12.841857400216355,0.764393010406744,0.2864829704293345,0.694393010406744,12.91134037064569,0.3354829704293345
122.08007895135104,-48.7448081335743,739.8918160272755,165.90230133450575,14.438055641080508,13.596497089738916,13.581689896675906,0.841558551341592,0.0148071930630102,0.7715585513415919,13.379497089738916,0.06380719306301019
122.34612502688252,-48.66558277011449,447.46473509610246,170.34779480318232,11.764977402971844,10.73284202579616,10.409994312906267,1.0321353771756847,0.3228477128898923,0.9621353771756846,10.51584202579616,0.37184771288989227
122.5979701466986,-48.5854278190613,166.96870334193727,168.57950798240327,11.41497624497766,10.907531627611938,11.000599437081616,0.5074446173657226,-0.0930678094696784,0.43744461736572254,10.690531627611938,-0.04406780946967841
121.83030510893823,-48.82449471521014,1017.509959179275,170.1243041677835,12.998819812127904,12.327425070952415,12.274042868240056,0.6713947411754884,0.0533822027123598,0.6013947411754883,12.110425070952415,0.10238220271235979
122.18337720771194,-48.71974975026777,630.0665820067093,175.3274108174143,11.443260588891269,10.68756390230505,10.590715628783638,0.7556966865862194,0.0968482735214113,0.6856966865862193,10.470563902305049,0.14584827352141128
122.6366307492512,-48.58089646758776,128.95215341716045,179.06113889753595,12.591422903309583,11.578691271882754,11.30837360211178,1.0127316314268295,0.2703176697709732,0.9427316314268295,11.361691271882753,0.3193176697709732
122.60118069061087,-48.59335829517656,169.22806882538103,180.83978843842817,11.40966987267181,10.89964340966541,10.965057677500893,0.5100264630063993,-0.0654142678354823,0.4400264630063993,10.68264340966541,-0.01641426783548232
121.9514228813714,-48.79305457794076,887.5445968002178,177.8578013859803,14.94973580205508,16.07117262463444,15.378806347765634,-1.1214368225793585,0.692366276868805,-1.1914368225793586,15.854172624634439,0.741366276868805
122.01510812942286,-48.773905267257355,817.5077567535324,178.41628441151957,14.806719582745917,14.267190297649108,13.48805015685932,0.5395292850968083,0.7791401407897887,0.4695292850968083,14.050190297649108,0.8281401407897886
122.00091243239444,-48.77802835207224,833.0277529680286,178.0857735308266,14.620035327878718,14.389137071997188,13.942583829647464,0.2308982558815291,0.446553242349724,0.1608982558815291,14.172137071997188,0.495553242349724
122.10257948368329,-48.74834647972649,721.7576664884908,180.31643656379728,14.430095020675044,13.813044302226702,13.582229818224215,0.6170507184483416,0.2308144840024866,0.5470507184483415,13.596044302226701,0.2798144840024866
122.54088621188852,-48.61387252438802,237.26749174993083,182.9818107130531,13.381211222690018,12.47794178961012,12.132251579172925,0.9032694330798972,0.3456902104371959,0.8332694330798971,12.26094178961012,0.3946902104371959
122.0479111969671,-48.76508821002356,782.0972172857377,180.17052045712603,14.95498439752214,13.916436056158332,13.627588031002484,1.038548341363807,0.2888480251558487,0.968548341363807,13.699436056158332,0.33784802515584866
122.1801523057222,-48.72933293179499,639.1676783787788,187.13098480304515,11.520910033775795,10.804348606451809,10.73056567906371,0.7165614273239864,0.0737829273880983,0.6465614273239864,10.587348606451808,0.12278292738809829
122.20324531144772,-48.72304754789761,614.1745402999187,188.3187131371664,12.784439635748184,11.73732674357608,11.506500826206674,1.0471128921721036,0.2308259173694065,0.9771128921721035,11.52032674357608,0.2798259173694065
121.88381071684304,-48.82203017545263,967.4039262351516,189.2487845044768,13.63983362956493,12.911825574623975,12.773536618135749,0.728008054940954,0.1382889564882266,0.6580080549409539,12.694825574623975,0.18728895648822658
122.23734412352132,-48.71581953502473,578.5913846435793,192.9099739316314,12.562319823450116,11.829009020433077,11.783719339050064,0.733310803017039,0.0452896813830125,0.6633108030170389,11.612009020433076,0.0942896813830125
122.09624662372332,-48.75785790175403,733.6168479055307,190.7133009569716,14.052975701087234,13.467336221985414,13.083607496244667,0.58563947910182,0.3837287257407471,0.51563947910182,13.250336221985414,0.4327287257407471
122.48564342064353,-48.6406962520425,304.80421266589826,196.01717643504455,15.180009997638162,14.297281313990348,14.108592498289305,0.8827286836478141,0.1886888157010435,0.812728683647814,14.080281313990348,0.2376888157010435
122.196424416379,-48.72931881978899,624.4034136403025,194.03626502433465,11.42702828981272,10.618874679256834,10.484486276944516,0.8081536105558857,0.134388402312318,0.7381536105558857,10.401874679256833,0.18338840231231798
122.54944334238748,-48.621835999559806,234.6935561546576,197.59090887430472,13.52849525164612,12.53510041016601,12.229978715874037,0.9933948414801108,0.305121694291973,0.9233948414801108,12.318100410166009,0.354121694291973
