x,y,raw_flux,red_mag,R_mag
840.3102862835868,94.9719803448494,4044.9788777205713,13.63305409543615,13.53365409543615
474.2498836623771,95.1821845052194,757.839384346618,15.451401812055273,15.352001812055274
856.6274658984603,94.44451096526352,2397.4491595159607,14.200971225119654,14.101571225119654
10.38807125701148,97.51429713571741,120.6728358627688,17.446320943375376,17.346920943375377
257.5336248847778,97.82569167194688,4707.733187444778,13.468315138105359,13.36891513810536
454.676426501541,97.08212065143346,631.8934453318786,15.648735114705893,15.549335114705894
34.27063260058242,98.11813211102292,3063.627200483057,13.934754948862526,13.835354948862527
139.05985992328291,98.02213062264227,3117.242246939853,13.91591835713172,13.81651835713172
248.24722874957973,99.61538670409108,9080.828934509113,12.755031004583616,12.655631004583617
63.49761821700992,100.43710226671038,2688.1018461918666,14.076730442907985,13.977330442907986
703.895921457302,100.04442188531199,164645.89580668113,9.608967467386703,9.509567467386704
528.1067476132431,102.16628745388448,1314.2224730341632,14.853672517524807,14.754272517524807
471.38200127541546,101.16628947909003,317.0809613722404,16.397419325066785,16.298019325066786
159.287385324805,104.18652310923297,326.73015667331765,16.364871688231528,16.26547168823153
557.0292783938766,104.16613871413331,13798.974379665327,12.30072772001971,12.20132772001971
1011.3056037490961,104.55807630786471,37557.987428169494,11.213588960181605,11.114188960181606
47.93445813001341,105.82552042306946,4300.11025033795,13.566645764319617,13.467245764319618
354.65852799370424,105.18043907783454,358.88809685507647,16.262947104658586,16.163547104658587
822.9637747718969,104.48299979110075,2314.076634355633,14.239400397739516,14.140000397739517
286.3507762317652,105.79604677171062,51984.07880917681,10.860668859761308,10.761268859761309
241.14197064273628,110.74505609762544,8192.777567908975,12.866766830716479,12.76736683071648
566.2272869939287,110.84434266000711,13042.560451757403,12.361937594925816,12.262537594925817
183.03533375194306,109.56711591931692,4669.8943819249125,13.477077094955792,13.377677094955793
1023.5066450669847,109.7548750955634,49726.98589210658,10.9088644005551,10.8094644005551
1075.5677356012297,107.43226439877031,257.2914103167317,16.62428152198086,16.52488152198086
850.8234026224258,114.40241158819059,621.9708554971758,15.665919653612434,15.566519653612435
1020.4395836903834,121.27703044991806,49158.58139924328,10.921346386567228,10.821946386567229
287.68558192773463,121.1094841729485,53754.91105565612,10.824299371767124,10.724899371767124
627.330037370874,114.97141765312762,-1281.50558061096,,
949.2610599304024,115.6738944801883,-597.7138283738826,,
125.23504766071947,115.12128508713373,-825.4006147397845,,
378.613818789416,118.0303365376625,702.3234259199904,15.534001854512931,15.434601854512932
429.22649806453296,117.11206966832407,-678.3498690666088,,
742.516009412518,116.54334474882104,-49.99070387229699,,
1000.2210102799788,118.2310950253229,23300.147453967325,11.731948067147314,11.632548067147315
674.0179659054736,118.88277287678297,1316.0900654727093,14.85213071362331,14.752730713623311
169.99114547831613,122.06576400481764,6323.618160964821,13.147930645647847,13.048530645647848
219.37105891059,121.58051169129948,2454.9530634835287,14.175236757731836,14.075836757731837
753.8813335479532,123.68153220087368,817.0096849161542,15.369776728933282,15.270376728933282
1043.4883455423524,125.24001193012552,3727.225135304707,13.721880675259172,13.622480675259173
593.9699951796597,125.50741655019694,1798.2073320971786,14.513245330403002,14.413845330403003
10.911795448267235,128.37766321932955,4474.917774849087,13.523382091502977,13.423982091502978
224.283865159303,127.55931850288634,3241.8867432375573,13.87335014450417,13.773950144504171
486.3259822555771,127.56334604737438,-895.1689025686421,,
671.4004317596689,127.29780580753113,1499.7531397251996,14.710295291259275,14.610895291259276
692.0039174042436,127.38060645510727,588.4563127340537,15.726059175380453,15.626659175380453
169.60460590206804,130.99857399283763,5973.71497720729,13.209733497399323,13.110333497399324
903.5792245648113,131.71624687035987,577.6148243067239,15.746248913921207,15.646848913921207
182.0851776316777,129.930371897873,5914.821974735583,13.220490546529849,13.12109054652985
393.89537832589394,131.5832395906276,2641.0128537132814,14.095918453499642,13.996518453499643
528.6440515273731,130.3250557075569,243.21883916743195,16.68535171240001,16.58595171240001
1071.8019162186474,150.9879627804036,198883.32548922213,9.403848807989718,9.304448807989719
985.0688411838329,132.1902346413649,931.6046440302839,15.227265628725249,15.12786562872525
592.9653981091666,137.8176528432451,2495.204617910085,14.157579327006584,14.058179327006584
97.05495822602947,141.65325988272735,6098.743530777256,13.187243814658139,13.08784381465814
