x,y,raw_flux,blue_mag,B_mag
809.8562608713647,86.27653072095688,992.8486422232028,15.322943689275743,15.845293689275742
98.9878084318873,87.54062502595427,-496.84373629380116,,
690.8932242892474,90.4367185577174,22559.163521894785,11.931843824149954,12.454193824149954
461.2119627924331,87.1577001370298,278.45216989968617,16.703274788395436,17.225624788395436
184.5281525152242,96.59477858266752,5019.712080641584,13.563454285561038,14.085804285561037
228.79711444354453,90.38387641175659,853.605249757377,15.48700861138321,16.00935861138321
605.7657503194434,91.8089386784202,-1052.9976871814238,,
1058.2888412861184,90.71138405457252,342.4693244977571,16.47859711196015,17.000947111960148
97.92139997570138,95.14481446978057,-16.832212087061407,,
840.3528888163224,94.68437599800629,730.4963870304373,15.656106124095414,16.178456124095415
473.7744540757311,95.06418744955475,807.6633880640335,15.547075313679542,16.06942531367954
858.0510676066907,94.20063807013858,-604.4994131858414,,
11.445388346380632,97.73703346517124,-2030.6041204739402,,
257.556735632348,97.71085311673018,4461.170307451797,13.691529297402075,14.213879297402075
455.2209649958913,97.18051386221093,-461.8727829275735,,
33.70739641709629,98.09594433263902,1573.5326192713096,14.822961929204077,15.345311929204076
